"Product ID";Imagen;Nombre;Referencia;Categoría;"Precio (imp. excl.)";"Precio (imp. incl.)";Cantidad;Estado;Posición
3667;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/2/6/126.jpg;"ESTUCHE ZONIN";10086677;124;2.070000;2.32;0;1
3666;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/8/5/685.jpg;"SALENTEIN PRIMUS CABERNET SAUVIGNON 75ML";10085849;Vino;87.500000;97.41;2;0
3665;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/7/7/377.jpg;"SALENTEIN NUMINA CABERNET FRANC 75CL";10085846;Vino;48.210000;53.67;1;0
3664;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/7/57.jpg;"SALENTEIN RESERVE CAB. SAUVIGNON 75CL";10085845;Vino;22.320000;25;5;0
3663;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/1/9/619.jpg;"SALENTEIN FINCA PORTILLO ROSADO 75ML";10085839;Vino;9.820000;10.94;0;1
3662;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/0/8/308.jpg;"SALENTEIN FINCA PORTILLO MERLOT 75ML";10085838;Vino;9.820000;10.94;1;0
3661;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/7/6/876.jpg;"SALENTEIN FINCA PORTILLO CABERNET SAUVIG";10085837;Vino;9.820000;10.94;9;0
3660;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/6/9/569.jpg;"ATÚN DEL MONTE ACEITE DE OLIVA 170 GR";10085335;124;1.679000;1.88;0;1
3659;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/5/3/253.jpg;"ATÚN DEL MONTE ACEITE DE GIRASOL 170 GR";10085334;124;1.495000;1.67;0;1
3658;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/1/6/816.jpg;"GLENMORANGIE ORIGINAL 70CL";10084147;Whisky;52.230000;58.14;0;1
3657;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/0/6/506.jpg;"6 PACK EVIAN + BOLSO";50000767;Aguardiente;8.004000;8.96;0;1
3656;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/8/2/182.jpg;"SMIRNOFF IMP + LIMONADA IMPERIAL 1500 ML";50000768;124;9.671500;10.83;0;1
3655;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/4/3/743.jpg;"2PACK EVIAN + TOALLA";50000766;Aguardiente;7.107000;7.96;0;1
3654;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/3/3/433.jpg;"VINO CELESTE CRIANZA 750 ML";10085579;"Coñac & Brandy";22.910000;25.66;12;0
3653;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/1/0/110.jpg;"VINO PAZO DAS BRUXAS 750 ML";10085577;"Coñac & Brandy";20.270000;22.7;5;0
3652;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/6/9/669.jpg;"OPERA PRIMA MERLOT 750ML";10084272;Vino;4.876000;5.46;10;0
3651;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/3/6/0/360.jpg;"OPERA PRIMA CABERNET SAUVIGNON 750ML";10084271;Vino;4.876000;5.46;11;0
3650;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/3/43.jpg;"OPERA PRIMA MOSCATO 750ML";10084270;Vino;4.876000;5.46;12;0
3649;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/6/0/9/609.jpg;"OPERA PRIMA CHARDONNAY 750ML";10084269;Vino;4.876000;5.46;12;0
3648;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/9/6/296.jpg;"TWO PACK ESPUM GRAND VANDUSH DULC +COPA";10086226;124;9.683000;10.84;2;0
3647;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/8/5/3/853.jpg;"M&M'S PLAIN 113GR";10061845;124;1.345500;1.51;0;1
3646;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/5/4/7/547.jpg;"TWO PACK 100 FUEGOS ORO + PLATA";10086223;124;18.860000;21.12;0;1
3645;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/2/2/2/222.jpg;"JOSE CUEVO SILVER + GRATIS 2 SHOTS";50000762;Tequila;43.930000;49.2;0;1
3644;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/7/8/2/782.jpg;"JOSE CUEVO GOLD + GRATIS 2 SHOTS";50000761;Tequila;43.930000;49.2;0;1
3643;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/4/7/3/473.jpg;"CASTILLO YGAY GRAN RESERVA TINTO";10083198;Vino;221.420000;247.99;0;1
3642;https://lataberna.com.ec/cuenca/remigio-crespo/img/pImport/1/4/7/147.jpg;"SMIRNOFF RED 700ML (IMPORTADO)";10083772;124;8.410000;10.83;7;0
